"MTSYSTEMID","{9A360531-D935-4676-952A-5BF35A5CFE80}"
"budfact_lock_structtype","{6C1C51F7-F1D0-497F-A96C-E5F259BC2004}"
"resquery_line_structtype","{B785AEBE-7623-4464-BF86-43E9FC91D9B1}"
"resquery_def_structtype","{B08E6A14-15D7-4062-91F1-A080AD9ACD72}"
"resquery_def_DEFVIEW","{B4BE0592-C780-40DC-9C13-6CE9C91DF553}"
"ctrl_checks_DEFVIEW","{34282B24-E61D-4DA9-8AAC-6351311D97BE}"
"budreestr_line_structtype","{7C3014A5-62F3-46C3-8365-66E1308FD6C1}"
"budreestr_def_structtype","{29CBA078-9D33-4E2B-A9C4-977D608ADAB9}"
"budreestr_def_DEFVIEW","{C82215A5-A606-4770-BEAF-B19C472F53A9}"
"card_inc_res_structtype","{6FF8597D-C6D8-46CA-B630-7E5A7FE6490B}"
"card_ord_res_structtype","{24D50A38-E862-44FE-B8E0-BC2657843ED9}"
"card_out_res_structtype","{B4BC6305-CD5C-4FBD-9780-B58E14C49B30}"
"budaccepted_structtype","{B86966A5-8EF1-4EBC-A321-721ED4B044D0}"
"budaccepted_DEFVIEW","{D7A71790-6104-4DF3-9191-D8BD9927630C}"
"budcash_struct_structtype","{F4372A7A-3411-44CA-B453-260335EF2302}"
"ecoDef_structtype","{1104F8A6-0E20-4900-8B17-A8C73C42326F}"
"ecoDef_DEFVIEW","{1AFC31D4-297C-494C-BBA2-163E6AB10CD3}"
"ecoInput_structtype","{1E9128C3-99DE-4D8B-8528-8FC46C4B27D0}"
"ecoOutput_structtype","{69132965-16EA-42E6-9721-904742A00C53}"
"ecoReglament_structtype","{1371B92C-BF2C-45F4-BB71-A0513DB2DF75}"
"ecoTrade_structtype","{B65D0F75-9F12-4A3F-89D3-EF9D2EB358FC}"
"ecoTech_structtype","{1303128A-EB9C-4123-8AAD-72E4A7EA6654}"
"budqry_Line2_structtype","{CD56804E-D256-441B-BC32-AE1904EA246D}"
"budfact_data2_structtype","{D7BD2EFF-8847-4D8C-AC8A-215E5F85F524}"
"budcash_struct_DEFVIEW","{97C90D2F-F238-431B-BF63-022998AD0258}"
"ecoInput2_structtype","{6426E136-90A1-4C45-AE47-94D3244DFDE2}"
"budget_data2_structtype","{C047E685-D891-499C-835B-A294804BFFF3}"
"budfact_lock2_structtype","{8E618307-89A5-4C3E-BF03-FA2A44CE1363}"
"budget_inp2_structtype","{7C5D4533-CA63-49E3-83E9-0B5EFBDC21B2}"
"arcatdef_structtype","{E83596AC-466C-4515-8291-7FAFDFA7AEF8}"
"arcatdef_DEFVIEW","{3175B05F-5999-4419-ADF0-1682720D2285}"
"budancash_data_structtype","{80A0D480-2C13-457E-987B-B77DFFE2F804}"
"UsrDocDef_structtype","{C6E06990-A3ED-4F7F-A22A-ECEF1793F393}"
"RptQuery_DEFVIEW","{A571E9A1-56DC-4ABD-9756-CC006E7B04F6}"
"AKTINV_PROD_structtype","{858BA426-FB29-4044-A191-40F7030361DE}"
"ENTDIC_PRODTYPE_structtype","{41FB658F-E03C-4DE5-8800-A62B60ED2B6F}"
"ENT_TRADEMARK_structtype","{0E88EC3B-AA54-408A-9255-C475B2BBD2E2}"
"ACTGOT_DEF_DEFVIEW","{44101795-BDD9-4BF2-8A3A-9F7845642DFC}"
"NAKLP_DEF_structtype","{84C06816-A81F-4673-889B-6FE785997F28}"
"NAKLP_DEF_DEFVIEW","{94525A6E-8799-46CF-99C0-EF7862928934}"
"NAKLP_LINES_structtype","{6688C171-AC16-4509-ABBD-089A634AAAB8}"
"ENT_STORES_structtype","{1CAF84E0-0402-4EC9-A937-26022A4C0CE0}"
"STORSTATE_DEF_structtype","{C2D75907-6CEB-499A-8ED2-FF2107A77DE7}"
"STORSTATE_LINES_structtype","{D7DE027A-82E1-472F-A14D-8012CCAD8BF8}"
"STORSTATE_PROD_structtype","{894AF477-BBBF-49FD-8438-03909A535F07}"
"ENT_PACK_DEFVIEW","{CED36415-5287-4A50-8C90-E1EA27C7CA33}"
"ENT_STORES_DEFVIEW","{92ED9F59-5BB2-4ECD-80F8-E8ADB31748AF}"
"ENT_PROD_DEFVIEW","{A00002F6-F212-4898-9129-D1F47320086B}"
"ENT_TRADEMARK_DEFVIEW","{3D668974-860D-4256-BC6B-720433611552}"
"WFFD_DOCSTOPS_structtype","{8E65B4EF-00AC-47BA-AA64-B736926969B1}"
"WFFD_DOCSTOPS_PARENT","{7D0EEE25-CAEA-4E8B-8D93-F5F8C6484959}"
"WFFD_DOCS_structtype","{FA2F1ED7-093F-4B5A-AED8-5AD27801E406}"
"SR_SHED_DAY_structtype","{9548C1A8-0409-4452-9EB8-7A8E71627EF1}"
"SR_SHED_MSG_structtype","{59F47A29-5DF0-4E29-9336-560CCE297A9D}"
"SR_DIC_TARIF_structtype","{27A012A4-5695-4518-A111-FA0FE9E62A31}"
"SR_DIC_TARIF_TYPE_structtype","{794EE02E-4059-4847-8ACE-5012949B155F}"
"SR_SRV_DEF_structtype","{41BB8E0D-A198-4E24-AC7D-8B3AE588A5EA}"
"SR_SRV_MSGOUT_structtype","{F8E015CD-95D5-40D0-814B-FC76A1AF7364}"
"SR_SRV_PAYMENT_structtype","{1B8454EF-CAB6-40E1-8626-801F13AD660C}"
"SR_SRV_ACC_structtype","{B447F967-E13F-4915-9224-29FD34E59FCB}"
"SR_SRV_MSG_structtype","{2F34627A-F1B1-4020-8F03-BED99FAE8699}"
"SR_DIC_TARIF_TYPE_DEFVIEW","{308F3FED-697D-4927-BEE0-4261B037435C}"
"SR_DIC_TARIF_DEFVIEW","{15BFAC13-A2EA-461A-A227-61C5DBA79879}"
"HACCP_DIC_FTYPE_structtype","{801BCE80-43FD-410B-8332-CB8CD638C3C1}"
"HACCP_DIC_FTYPE_DEFVIEW","{6C8DBB9D-8300-46C4-9E6D-689CF512E3FF}"
"HACCP_DIC_FACTOR_structtype","{8263CAD1-7E3D-4CFD-A58C-322DCC0A602B}"
"HACCP_DIC_FLIM_structtype","{8A4D4966-ACEA-4A05-AB86-DD35957A7DA7}"
"HACCP_DIC_FLIM_PARENT","{E9A84880-C503-4139-A712-6466ACA939F5}"
"HACCP_DIC_FACTOR_DEFVIEW","{7757BDE4-6943-4049-87EC-E03408420602}"
"HACCP_DIC_DUR_structtype","{06B9DB3A-949F-4A9D-8E8C-22775A8DE832}"
"HACCP_DIC_DUR_DEFVIEW","{8D99947A-B16C-4AAF-AAC9-A9DA901D4781}"
"HACCP_DIC_SER_structtype","{1040D1DB-B7EE-4B35-A818-D9BB27583D31}"
"HACCP_DIC_SER_DEFVIEW","{872E2FF2-5F9F-4015-A1F2-E37B47E0FDD3}"
"HACCP_DIC_RISKLVL_structtype","{0E53A205-64EE-4983-A926-05D2EC1B8592}"
"HACCP_DIC_RISKLVL_DEFVIEW","{8AA4D242-2AB3-4A6A-8560-4AE60B769E0D}"
"HACCP_DIC_MES_structtype","{5C838B5A-A80A-42A9-865A-63D2C43C7301}"
"HACCP_DIC_MES_DEFVIEW","{66070568-DA32-41BC-9FA0-4E377B09BEE3}"
"HACCP_DIC_PARAM_structtype","{A86EDC21-1D47-4177-9DCB-6D85ED45243A}"
"HACCP_DIC_PARAM_DEFVIEW","{695BE5A3-F543-470F-A8EA-94108F828CEA}"
"HACCP_DIC_METH_structtype","{9C624D59-D493-412F-914C-CB4D4368CDD7}"
"HACCP_DIC_METH_DEFVIEW","{7CC3AD86-8FF2-4E12-8AC0-83078D25EEDA}"
"HACCP_DIC_RGROUP_structtype","{6FA8E017-311E-4BC0-9E26-1FC979F38B9C}"
"HACCP_DIC_RGROUP_DEFVIEW","{7FE2F5C2-CA58-4E48-803E-2A8D0EB999C3}"
"HACCP_PR_DEF_structtype","{EF0F2D5D-90B1-4571-9E25-95A11A6603D7}"
"HACCP_PR_RISK_structtype","{7D9D9332-92F5-408D-AE29-1E2045A6A690}"
"HACCP_PR_RGRP_structtype","{547CEB93-A837-4E7B-8358-ED3F62D90F05}"
"HACCP_PR_RGRP_PARENT","{C9CF9E78-735A-4875-852B-8AB4089433F3}"
"HACCP_PR_PRC_structtype","{81D261EF-18C2-4195-B442-2B5351A0A774}"
"HACCP_TR_DEF_structtype","{36AAEFD1-079D-4AA6-BBC1-E1AF48BE6E7E}"
"HACCP_TR_CP_structtype","{CCB8CF9C-6006-4583-A747-1F44CE4129AE}"
"HACCP_TR_FACTOR_structtype","{661C6697-65F3-433A-BD57-2132EB4995AF}"
"HACCP_TR_FACTOR_PARENT","{624D53DD-1D58-4F64-96BC-E35BADC6F01E}"
"HACCP_PRC_DEF_structtype","{9E344188-607C-49D4-B3ED-3887D6F39429}"
"HACCP_PRC_STP_structtype","{228D094B-0CB3-4B5F-ACD8-457645B36787}"
"HACCP_PRC_FKTR_structtype","{475C15DB-ED81-4F06-9B80-177C200A0D35}"
"HACCP_PRC_FKTR_PARENT","{AC0668EC-75D5-4FD5-AA85-FD06865C02D1}"
"HACCP_PRC_LIMIT_structtype","{69A5CE61-5841-4D81-A63F-AD695529C670}"
"HACCP_PRC_LIMIT_PARENT","{B00A6187-27F4-4842-B115-406C4D3A4B05}"
"HACCP_PRC_CTRL_structtype","{7BE761A0-92D5-4767-8914-6B41ED82C2D1}"
"HACCP_PRC_CTRL_PARENT","{2F8931A8-6FB1-4DF8-A0DD-D4C2E845F22E}"
"HACCP_PRC_PREV_structtype","{4150729B-B11D-444F-A1D8-0F145B3B39C9}"
"HACCP_PRC_PREV_PARENT","{C4969823-D27B-4D54-9DEA-E3E6F1308F56}"
"HACCP_PRC_ACT_structtype","{9704A611-69E3-4963-8AAC-25F57828365E}"
"HACCP_PRC_ACT_PARENT","{E76067F9-3332-456A-A6D1-D554FE621D8E}"
"HACCP_PRC_LNK_structtype","{50401AA4-C7B6-4CF5-8926-270CFF1B4206}"
"HASSP_PRC_LCND_structtype","{2C669BEE-4177-414C-BF84-377DFB7A957E}"
"HASSP_PRC_LCND_PARENT","{92DED0B1-AE77-4365-8D6F-35DAFB58F3F7}"
"SR_SHED_DAY_DEFVIEW","{F784BF9D-4E2E-47AD-A0B1-0D97092E89CD}"
"SR_SRV_DEF_DEFVIEW","{EC5D0D18-B3F8-4587-A8D9-1A19065665A1}"
"SR_SRV_MSG_DEFVIEW","{0A71F08F-4948-4095-9247-21CE6B69AFAF}"
"HACCP_PR_DEF_DEFVIEW","{D3CDB582-5D32-4B85-ACBC-A5FC6AE3A89C}"
"HACCP_TR_DEF_DEFVIEW","{C24B8F43-1584-468B-B8B1-11DC33C0C72F}"
"HACCP_PRC_DEF_DEFVIEW","{304295B5-5AB3-40BF-8439-C7344C8702E9}"
"HACCP_ST_DEF_structtype","{55E982F8-8C2C-464B-9FC2-B8F6C1B251F0}"
"HACCP_ST_FKTR_structtype","{A6A9742A-EF49-4F3B-ACDF-0EAACC39D966}"
"HACCP_ST_CTRL_structtype","{5EEEB33A-76C9-4D64-B2C6-0319D74DA2EF}"
"HACCP_ST_CTRL_PARENT","{297713E1-75EA-4BD8-A990-921F4FE11D9F}"
"HACCP_ST_PREV_structtype","{E4556F4D-FD6E-4DE3-9862-83F4D376998F}"
"HACCP_ST_PREV_PARENT","{1B88320D-CDDE-4FC5-9E40-E071F80EADE2}"
"HACCP_ST_LIMIT_structtype","{41F2FFC8-950A-41E8-9B39-F6C5CFAC5FAF}"
"HACCP_ST_LIMIT_PARENT","{98444FE8-BFE5-41EE-A423-B914B3AF9758}"
"HACCP_ST_ACT_structtype","{66E04FA7-A3D9-4D38-9C16-29E330CE9F04}"
"HACCP_ST_ACT_PARENT","{3A226324-35CB-4B4D-8BFC-6C34CA9F2858}"
"SR_SHED_MSG_DEFVIEW","{C8120E5F-0B88-4C90-A106-D79BF7298C54}"
"SR_DIC_PLACE_structtype","{E8AE0E80-C80E-4E3D-A626-08FC30D26658}"
"SR_DIC_PLACE_DEFVIEW","{3408344C-8F1A-4286-AD95-ECC3DAC9F5A3}"
"SR_DIC_ALLOC_structtype","{FF8FAB8D-D3DE-4E5A-81C0-9783EDB5ECDB}"
"SR_DIC_ALLOC_DEFVIEW","{74214F3C-4098-4915-A2C5-3C416BBF7765}"
"SR_SRV_REQ_structtype","{9CA1893F-19EE-4B03-8ADF-7AA97F649963}"
"SR_SRV_REQ_PARENT","{4F1F691C-7752-4FF9-873E-4D19A851B188}"
"SR_SRV_REQ_DEFVIEW","{0D1C86E2-6A5E-4DF7-A3FE-D8861E27DA86}"
"HACCP_SYS_DEF_structtype","{B75F11C6-99AD-45B1-ADE8-EBC397661422}"
"HACCP_SYS_DEF_DEFVIEW","{2DF64817-F3E9-426C-AE8C-0E170E4601EE}"
"HACCP_SYS_REG_structtype","{4EE9E02B-B4CC-41ED-9563-72E03A3DCD4F}"
"HACCP_SYS_POLICY_structtype","{3B7A7F8E-0A3E-4050-9CA0-1B7AC02FB437}"
"HACCP_SYS_GORDER_structtype","{866CE8EE-87F5-4024-A726-0114849DDC71}"
"HACCP_SYS_ORD2_structtype","{C7A81486-255B-49E1-B24B-EC2033BD7006}"
"HACCP_SYS_ORD2_PARENT","{4C40D7E3-84B8-436F-AAEF-2C7D22CB2546}"
"HACCP_SYS_PROD_structtype","{5FFB26F2-3F9A-467B-82B9-6C51F33BAAA1}"
"HACCP_SYS_FACTORY_structtype","{83A34E8D-DE92-4F76-9E8D-B488B2B8A108}"
"HACCP_SYS_PRC_structtype","{5ADBC554-D5A1-49E2-B825-B4AFDF96B052}"
"HACCP_SYS_PRC_DEFVIEW","{F216282A-7377-4994-8728-2C5D356D9692}"
"HACCP_SYS_INSTR_structtype","{ED4323D3-D489-4A81-A615-67722ADABEED}"
"HACCP_SYS_RISK_structtype","{B5658ACF-0EBF-4B03-B76B-6D6E61B8A949}"
"HACCP_SYS_FLIST_structtype","{8D4825F7-1A6C-488A-9440-49886B643A12}"
"HACCP_SYS_FLIST_DEFVIEW","{B40E32D7-0FFB-4D22-BB09-E2DA83EC9999}"
"HACCP_SYS_PREVENT_structtype","{E88DF7C8-E444-4542-9F6D-36D382FB29F9}"
"HACCP_SYS_CCPM_structtype","{CFB51F08-38D4-43EF-8057-A18E75DBDF87}"
"HACCP_SYS_CCP_structtype","{605DA7FA-B583-455B-BA65-F4CB18FA7A04}"
"HACCP_SYS_BLANK_structtype","{647D1F60-4959-43D7-8BF2-25DAC132D5BB}"
"HACCP_SYS_CTRL_structtype","{3DC1C956-3A1F-4CAE-82E5-BEEF1EE46A32}"
"HACCP_DIC_OTRASL_structtype","{62FAEFAE-C5D6-4E7D-A957-41F224061250}"
"HACCP_DIC_OTRASL_DEFVIEW","{416903EF-F80E-4465-B56A-641C2A50D53E}"
"HACCP_PR_SRC_structtype","{DE569C1A-2C1D-4102-9556-D0DB0EEFC095}"
"HACCP_PR_SOD_structtype","{C76FEB76-6106-4914-9658-C420B2CCD8A6}"
"factory_def_DEFVIEW","{88814A7D-9313-4128-B6D0-8D63D092FFED}"
"factory_unit_DEFVIEW","{2A53F220-3984-40DE-A2A2-04030B9A9937}"
"factory_machin_DEFVIEW","{5091138A-0750-4E01-A5B7-93DF039D9E46}"
"HACCP_SYS_PRGR_structtype","{A51D06F7-822F-43FE-80AA-A48E3ADC2F6B}"
"HACCP_SYS_PRD_structtype","{0305782B-BA53-4AB0-AAB5-B1587ACA4864}"
"HACCP_SYS_PRD_PARENT","{F3AFEE99-8BA2-4263-B296-9612319EC756}"
"HACCP_SYS_KKTUN_structtype","{FD40F797-7FF0-4C86-BA74-5109678A09D1}"
"HACCP_SYS_CHECKS_structtype","{A7C01D31-A35F-485D-9EE6-72113E6DBCE5}"
"HACCP_SYS_CHECKS_PARENT","{94AC44C9-D3ED-4BB3-A1EB-E4A3529AE0DE}"
"HACCP_SYS_CPR_structtype","{043CD087-7D06-4496-8B59-12A6D72ED354}"
"HASSP_SYS_ERR_structtype","{250FE77E-9F23-444D-94CC-79ABF09DE728}"
"HACCP_DIC_GROUP_structtype","{0C84A227-FFBF-440B-BBA0-3560B0AF0686}"
"HACCP_PR_ND_structtype","{51E51743-4AF6-47FD-8F08-C32224483B27}"
"HACCP_PR_IDN_structtype","{F66D6EE7-6D27-4F07-823D-DDEC8DF7049F}"
"HACCP_DIC_GROUP_DEFVIEW","{7AA856F2-7CA3-4C28-B0B7-B055B51509F0}"
"HACCP_MON_DEF_structtype","{81E4D4C0-647F-4D2A-B910-CDD7073D8912}"
"HACCP_ST_ELEM_structtype","{5261763D-30EF-4D34-B123-DB3E60CEC1C1}"
"HACCP_ST_CPARAM_structtype","{75561C7D-20A4-46D3-A3FE-A50899E91034}"
"HACCP_ST_CPARAM_PARENT","{95D4E05C-98FE-4C3B-B093-D048B8EDFD9B}"
"HACCP_SYS_PREDOG_structtype","{BC7E4D64-20EE-48DD-BF89-C42F2A9CF9C9}"
"HACCP_SYS_PREDOG_PARENT","{ECE0C844-6BC9-4BCC-9076-9E2ABA16551D}"
"HACCP_SYS_PPD_structtype","{A1FF4B98-2B44-4376-95A5-97E989633481}"
"HACCP_DIC_DTYPE_structtype","{9FBAC3FC-84FF-4D3C-99C8-0D304CB0967B}"
"HACCP_DIC_DTYPE_DEFVIEW","{21015849-458B-485B-8807-F3BEE57EE67B}"
"HACCP_PRG_DEF_structtype","{30A9A322-35FF-490C-BF38-DC77911A6BDB}"
"HACCP_PRG_DEF_DEFVIEW","{FA9F6B6B-B2E3-4CAA-86A4-3F2FC9960D27}"
"HACCP_PRG_MEET_structtype","{85EB6AAE-8C8C-49B6-9C11-728B28754289}"
"HACCP_PRG_TREN_structtype","{116D0B58-9355-4940-B094-F837C9D43FDB}"
"HACCP_PRG_CTRL_structtype","{C6CBA570-9E74-45E8-AE2E-82C8F061F3B1}"
"HASSP_PRG_ERR_structtype","{1E6ACFFF-21D8-4D93-9209-B4405D4CD50D}"
"HACCP_SYS_RISKRULE_structtype","{BCAA6823-491A-4D53-9C82-4F24BDFCF8B0}"
"HACCP_SYS_RISKRULE_PARENT","{6C45B9AE-3AF2-4C49-81AB-2BD9B7BCAE36}"
"HACCP_SYS_KKTRULE_structtype","{765CF89C-321D-4FAB-B225-696013014E08}"
"HACCP_SYS_KKTRULE_PARENT","{B9E625B6-501C-4A04-9064-5460D752C4B0}"
"HACCP_ST_CMNPARAM_structtype","{E2438D58-9577-4EE3-9FF2-670FFE3A4627}"
"pekz_def_structtype","{16DEDAB7-EFC3-4651-8EB2-E9F27F4AED96}"
"pekz_dop_structtype","{7AC33D13-7AA8-448E-B134-C2893F655B82}"
"pekz_path_structtype","{650D9BE8-A921-4CEC-A689-20ABA2097DA8}"
"PEKZ_RCV_structtype","{265B38B0-83F4-475B-8DAF-D3C1A26A575D}"
"WEBC_NEWS_structtype","{27653891-60BC-4512-9B44-95F90B91C5A4}"
"WEBC_BLOCK_structtype","{8111E9A7-AD33-419A-8A6E-417DF1055D53}"
"REPQ_SND_structtype","{B30DA2B9-5CB1-4701-93F5-34CF1ADEAC1D}"
"REPQ_RCV_structtype","{532895DE-B098-46D4-9113-AAEA72F605A3}"
"REPQ_DATA_structtype","{2A3D9931-C4F1-41BD-AC24-00A71A311019}"
"MTZMOD_DEV_structtype","{2CB8E084-1EB4-431F-9D06-7A056B430D84}"
"MTZMOD_MODULE_structtype","{2FAA58E3-FBB3-44F9-8159-5BF7282794F2}"
"ROLES_DEF_structtype","{E031583E-7734-43AB-92D6-C821A20E8AFE}"
"ROLES_WP_structtype","{54C24007-9345-4E6D-AC23-30AF731DDF0E}"
"ROLES_ACT_structtype","{E870BEB3-1CA0-40FA-B4CB-C8B312DDDF42}"
"ROLS_MAP_structtype","{D5861FAC-DF31-4AC2-BF4A-1D969748D4CD}"
"ROLES_USER_structtype","{DE9230F2-3C1D-490B-AF41-576DB4DC8D13}"
"PEKD_PO_structtype","{C38EDFBF-3D18-47C9-84C4-F53FB166EC2D}"
"PEKD_TEMPLATE_structtype","{A22242F2-AAC2-49EC-B3F2-65CC50F62575}"
"PEKD_TRFTYPE_structtype","{9D0DB8C5-2C45-4364-ACAD-5537158DA4B6}"
"PEKD_DSCTYPE_structtype","{0AEC0A01-1B91-4E3A-B486-F6F6D5D5A65F}"
"PEKD_GOTYPE_structtype","{DCADE08E-0851-4C53-A310-6FAEEB7141F5}"
"PEKD_SRV_structtype","{37F12F7A-2B26-4826-B28C-79F0262B8494}"
"PEKD_TRTYPE_structtype","{3D351942-6C12-4B40-938E-474A97DF9A54}"
"PEKTRF_SRV_structtype","{A85E9282-3153-4A59-8FB3-F35E93605658}"
"PEKTRF_DEF_structtype","{CBC32C8E-493C-4676-B0BD-130C21810204}"
"PEKTRF_TR_structtype","{77578429-3CC7-4D7C-950B-E0DF7C723586}"
"PEKF_INFO_structtype","{11506735-A7B3-44A8-ADE0-C3690FB4CEF2}"
"PEK103_DEF_structtype","{EE5F7E8A-7B6F-46C4-8B27-E5274DBEEF34}"
"PEK103_LINES_structtype","{AAE0FB6D-FD86-4272-9334-67DC8DC3CBA3}"
"PEK16_DEF_structtype","{915E419F-B9DB-4D0A-A79E-32EB6988EC29}"
"PEK16_PO_structtype","{406413A8-D2BE-49D7-8A2A-DD17704FD984}"
"pekz_def_DEFVIEW","{91F7B4C3-D8DC-4C7D-9A3D-68898FABBD27}"
"ENTDIC_RWDIV_structtype","{E296C03A-E72E-48CD-A795-B6A3BD07D6D9}"
"ENTDIC_RWDIV_PARENT","{9D1071E6-F714-4C5D-BBCC-7CD3D947C087}"
"ENTDIC_RWSTATION_PARENT","{E2532FF5-A1DA-4C4A-81B3-9AA97929FA0C}"
"PEKD_TEMPLATE_DEFVIEW","{F05ABE5A-7700-4306-AB29-8A4C0B49C0C7}"
"PEKD_TRFTYPE_DEFVIEW","{3B0FEB2F-CED2-414A-A73E-B12CBC05057F}"
"PEKD_DSCTYPE_DEFVIEW","{021744F4-8A73-405D-963D-14E1C9DCCC10}"
"PEKD_SRV_DEFVIEW","{DB2DA906-07B0-4FBD-8132-0C0E717D2B5B}"
"PEKD_TRTYPE_DEFVIEW","{35BFBE2A-AF1F-44D0-9624-90CDAB7DD827}"
"demob_r_structtype","{9F00924F-AF01-4956-BCED-1ACC9910F792}"
"demob_d_structtype","{6BE831C2-FF1E-4FBE-9C64-D950AA350611}"
"demod_ov_structtype","{BD70AE82-84F6-436E-A11B-7D651935F90E}"
"demod_vd_structtype","{CB4BA4EA-FC76-4AF1-98DB-48D9E0571132}"
"PEKZ_DOCS_structtype","{1F045CF3-3C58-426D-8FB1-AD269311ADD7}"
"PEKL_DAYLY_structtype","{9A17E9B1-ECE3-49DA-9E9D-3F129FF7AE04}"
"PEKP_DEF_structtype","{80708734-35C6-4C70-96AD-6BF7670B082D}"
"PEKP_DEF_DEFVIEW","{0A375B07-A660-4453-9A04-59CD87A5C22E}"
"PEKO_DEF_structtype","{7E728F13-BA7F-4170-A1D8-52B09FE985D7}"
"PEKD_TRFGRP_structtype","{89F4FE90-2542-4559-A5F2-4F51CF2381C0}"
"PEKD_TRFTYPE_PARENT","{659D0FE8-F2ED-4E2E-95CB-0A6303605B19}"
"PEKD_TRAINS_structtype","{512472DB-EBD3-4A13-9D67-9008045802DB}"
"PEKL_DEF_structtype","{30C4D40E-4954-4ECF-9995-E1AE117D96EF}"
"PEKL_DEF_DEFVIEW","{4646AF85-B9F2-42E7-A875-427AFFA8B2A2}"
"PEKL_WDAY_structtype","{29EA71B2-C8DC-4319-B8F5-D03AABF6DF80}"
"PEKO_DEF_DEFVIEW","{DFD2089D-554E-44EF-B11C-1B9152F880C9}"
"WBCRD_DEF_structtype","{0C5F1E16-FC93-4526-9A05-8D63D06BE103}"
"WBCRD_DEF_DEFVIEW","{6DD40732-4725-42FC-BA75-20596DF62B70}"
"WEBCRD_NUM_structtype","{A6CE2CB9-38AF-452A-B5E4-8C073AEEFD71}"
"PEKTRF_DEF_DEFVIEW","{4F9D9976-A4E4-41B1-AA96-AFAC2E663EA9}"
"PEKF_INFO_DEFVIEW","{48CE4FEB-6AC1-48DD-A8C0-8BA46FBA8FB2}"
"PEKF_IDX_structtype","{74CD837C-17A7-4000-8F97-9D9E87476B26}"
"SR_SRV_ACTION_structtype","{62D84D45-477F-489E-90B9-DBE7B3273089}"
"SR_SRV_MSG_PARENT","{14361539-349A-4DA6-B329-9D77246B6435}"
"SR_SRV_ACTION_DEFVIEW","{EA6E8839-BF3F-4832-94F6-4966BFF8010C}"
"SR_SRV_PAYMENT_DEFVIEW","{1ACA7CCC-A43C-44F2-97C0-A34145038BF2}"
"SR_SRV_ACC_DEFVIEW","{D4DF86D8-F1BC-429E-B588-59D5DE35E1A6}"
"SR_SHED_BACK_structtype","{A83A129F-E9B4-4D5B-8979-96CCAF4558FE}"
"SR_STATE_ERR_structtype","{F86E20C1-F156-4942-A92A-E71356C624D7}"
"SR_STATE_ERR_DEFVIEW","{7F0067D8-D459-40FA-9EE3-A4D19678C676}"
"SR_STATE_DEF_structtype","{EB6E3FED-38F4-4913-A483-FA5A36E2EAA8}"
"PEKTRF_SRV_DEFVIEW","{BC795AC7-D8D3-46F9-880E-8AD23CF82BA0}"
"PEKTRF_TR_DEFVIEW","{523E042E-A18F-45BA-A6BA-1B7D5624AE8B}"
"SR_BACK_FILES_structtype","{12561BD9-1D58-402D-AA2B-DBF490992679}"
"SR_BACK_DEF_structtype","{1D5BEE2D-0073-4D0D-B210-E57B948CE763}"
"SR_BACK_DEF_DEFVIEW","{80723160-82F5-4218-8686-D7F5119A2E82}"
"PEKL_TOLOAD_structtype","{0D9A9C67-E957-4525-AFE0-AA53CD9D17B5}"
"PEKL_TOLOAD_PARENT","{F63173AF-B794-429F-9EAF-0041DA9F3639}"
"PEKF_TRAINS_structtype","{AB2326C1-A250-4B49-BF41-1D8C06F8B668}"
"PEKF_TRAINS_PARENT","{40ED2577-A036-427A-9226-692452E4510F}"
"REPD_SRV_structtype","{8DA6217C-2CAA-4359-88FA-73C15088DF65}"
"REPD_SNDTO_structtype","{5AEFE54A-EF8F-41E5-88A8-C63509405121}"
"REPD_SNDTO_PARENT","{2C4BCCAA-4739-4C01-B8C2-62FB2D23161A}"
"REPD_PROV_structtype","{6F489481-D66D-4C8F-95A5-4E59BF2FFD6D}"
"REPD_SendQ_structtype","{A524383E-8A28-4C7D-AEB6-20FCE20001AC}"
"REPD_RecvQ_structtype","{ECC78508-83E0-4D84-9CA0-53FCADB493C4}"
"REPD_RequestQuery_structtype","{2D42ED40-DAF1-4534-88EB-6A6B426168FA}"
"REPD_ResQueryRcv_structtype","{E854F4A0-34D6-43C8-9DE8-87349395D51D}"
"REPD_ResQueryRcv_PARENT","{9B2321DE-04B7-4A84-A2E6-37EEE57962BA}"
"PEKCL_DEF_structtype","{18118A5E-2D90-47DB-9E7C-753E24103177}"
"PEKCL_DEF_DEFVIEW","{7D7AFE0B-A198-4343-A6F0-08F89BC6474F}"
"PEKCL_DAYLY_structtype","{67F7C164-28D5-4D31-99C3-BA5BE0A37180}"
"the_Session_structtype","{90841148-5AD0-49C5-A779-5A38FFF14912}"
"PEKSH_DATA_structtype","{F7FC4E9F-7B9A-42E7-9A6A-69E2030229D7}"
"PEKSH_START_structtype","{4C84904C-8C1C-4940-9994-014905C10E6B}"
"PEKSH_START_PARENT","{5907C78F-EF4D-401E-9DB7-F22A259A5AB3}"
"PEKSH_DEF_structtype","{202C88A0-309A-4139-BC1C-B431F415ED3D}"
"PEKSH_DEF_DEFVIEW","{460A0E6B-5B6E-4FE2-9B1D-F9985DA04C13}"
"REPD_LOCKED_structtype","{CA31F207-A494-4DEF-B418-A443D13EA645}"
"PEKZ_WLIST_structtype","{27EC67E3-1BD6-4972-94C4-E179E0ACEBCE}"
"PEKTRF_REGALL_structtype","{8D747C00-A24E-4781-A671-438317E5E4DA}"
