"MTSYSTEMID","{9A360531-D935-4676-952A-5BF35A5CFE80}"
"PEKAS_DEF_structtype","{9FF4FD4A-5389-446F-BB86-A7DF6F91C7F7}"
"PEKAS_DEF_DEFVIEW","{E9B5D1D1-4FD4-43B9-B8ED-BB0E0EBABB49}"
"PEKAS_LINES_structtype","{14395159-17EB-4957-9967-0AF4831DA065}"
"PEKZ_WLADDS_structtype","{F87CD9FE-0800-4649-AFE3-D4DD3A4222F5}"
"PEKZ_WLADDS_PARENT","{38D8A7C8-5905-4111-8222-79C59E7B4D52}"
"PEKD_ADDS_structtype","{DBD59747-2121-4079-952C-1E74963A36D3}"
"PEKPQ_DEF_structtype","{408E80D0-0683-4C86-A1D3-34ADB859B174}"
"PEKPQ_DEF_DEFVIEW","{974CB768-D266-4FFA-B8D0-2D4A2B5F0BD4}"
"PEKNAL_DEF_structtype","{7A245CAA-134F-45D2-8D20-6E5BD20E571F}"
"PEKNAL_DEF_DEFVIEW","{C06C6E29-EF1E-4BD5-9DC8-8B197000215D}"
"HACCP_SYS_FT_structtype","{E82B3E89-A0D1-4222-8A9F-A0285B032DC3}"
"HACCP_SYS_FT_PARENT","{6096BB78-330B-4BFE-BDC4-5E0A3D73BEB7}"
"HACCP_SYS_STCPP_structtype","{CB7E7071-3DB0-4621-89F1-F7CA584568F8}"
"HACCP_SYS_STCPP_PARENT","{115C2816-0130-44EB-AE6C-C38C9AF1E7B8}"
"HACCP_SYS_FCCP_structtype","{B955AE9D-038C-4B30-AA1C-9CE9FB523DF2}"
"HACCP_SYS_FCCP_PARENT","{9E6C7F2C-D65B-451C-9419-E09FAEA6D3C9}"
"HACCP_SYS_PPDST_structtype","{F8EAD9FB-252C-4137-9A73-F63FB3D346DF}"
"HACCP_SYS_PPDST_PARENT","{C4E061CB-B569-4EB8-8936-BA883F4CBD28}"
"HACCP_SYS_FCCP_DEFVIEW","{D4DFC582-B0E6-403D-9949-3BB7978348F9}"
"HACCP_SYS_FT_DEFVIEW","{2AE540AF-107E-42B8-AD22-DFD4CDA1C7DA}"
"PEKD_POSTTYPE_structtype","{D687B7F2-CAA3-4E17-BD2D-CFA0AD9BF3BF}"
"PEKD_POSTTYPE_DEFVIEW","{73DD09FC-FC64-4498-8A7C-3ACE4ACAA69B}"
"PEKD_DEPDOG_structtype","{78137CB6-6C20-494F-B2DD-9296D37D3BE1}"
"PEKD_DEPDOG_PARENT","{6AFFFD6B-79A5-4532-A650-FB27F6B5C7D8}"
"PEKNAL_PZ_structtype","{727E8E73-1260-484D-97AA-90130DE12D3B}"
"PEKP_PZ_structtype","{53FAEC3B-63B3-40EF-AD88-E932F0474E89}"
"ClearNumerators_METHOD","{545567DB-7DD9-4777-960E-0EE36FC37EE4}"
"PEKPAY_DEF_structtype","{373A92C0-1F2A-4A3F-9700-D8452587AA10}"
"PEKPAY_DEF_DEFVIEW","{1A360CDF-631E-4B1D-B979-AE97445E4E7D}"
"ROLES_DEF_DEFVIEW","{B7E6B342-F0C1-4DD4-89B9-82584F54055B}"
"PEKD_ST_structtype","{0428DA4A-B19C-4760-BF10-A0C635A80C91}"
"PEKD_ST_DEFVIEW","{AD506F6A-C7DF-47E2-8DA2-606D7EAFCAC2}"
"PEKACT_DEF_structtype","{4388127E-CB9C-47C0-A6BE-E44824177282}"
"PEKACT_DEF_DEFVIEW","{75C1F046-C81A-421D-9184-BCB31EB5382C}"
"PEKACT_LINES_structtype","{FBA84C3D-C9BE-470F-96EE-0559F8325E7C}"
"PEKACT_ITOG_structtype","{C79E38C0-3393-4CBF-A792-0AB34D8F360C}"
"PEKD_INFOSENDTYPE_structtype","{2438CE56-666D-4575-B004-27BFB4F75C4C}"
"PEKD_INFOSENDTYPE_DEFVIEW","{34C14D75-5FEB-43D0-9BDA-F30B0C0EEC1A}"
"DOC2_PAY_structtype","{ED7F5BD3-095F-4A54-B175-EDD37ACA85EE}"
"DOC2_PAY_DEFVIEW","{98097A41-0635-4B15-B128-0775AC438D97}"
"Doc1_def_structtype","{5C1F61C9-D8D3-4DF8-A9F3-9C396363DC92}"
"Doc1_def_DEFVIEW","{22E2F562-97F0-45E9-B8D1-D48FFC45F731}"
"Doc_place_structtype","{65C5A009-B428-495C-932B-F4736ED5E648}"
"AdminUnlockAll_METHOD","{075C4514-F7C9-471F-B57C-EAFEBD4E569A}"
"WFDef_linkres_DEFVIEW","{07FC806F-820D-40F7-91D5-8BE06EF16D28}"
"WFFR_ShortCut_DEFVIEW","{404ABA48-A507-45B1-927A-48192FF9E314}"
"WFFR_fparents_DEFVIEW","{13E1F4DD-7F7B-4CA8-AE37-AB7CCD4F4A19}"
"WFFD_ShortCut_DEFVIEW","{6165F575-B46D-4C3B-A0EB-6A78E2E95283}"
"WFFD_Doer_DEFVIEW","{8450D76A-F5E8-41E6-A39E-CA1E8F01FD56}"
"WFFD_Results_DEFVIEW","{92AB96AF-38CF-4ECB-BF6D-61799718DA9C}"
"WFFD_DOCSTOPS_DEFVIEW","{823661E9-807B-4053-9CF0-F62CA83EE656}"
"WFFD_CustomParam_DEFVIEW","{A378B128-18C1-4ED1-838A-8E6EFDCC0DF2}"
"WFFD_ATTR1_DEFVIEW","{801F133C-2EB5-476C-A1E4-F95022C93B99}"
"WFFD_DOCS_DEFVIEW","{27675BD4-86B8-4DD0-99A4-8FB04CC01416}"
"WFDic_func_DEFVIEW","{8C8E0B67-9C21-49EC-A494-7862EEC2249C}"
"WFDic_presets_DEFVIEW","{89EAD6A8-7921-4ED4-AF45-96A02ABCEF14}"
"WFRtm_func_DEFVIEW","{460B4ED5-D3AC-408E-AB7E-A854B079D004}"
"WFRtm_Param_DEFVIEW","{345AD803-E320-4949-9683-910D0B5EE75D}"
"WFRtm_Doc_DEFVIEW","{1ADA4931-F5C3-4AC1-9065-CEA487D10B97}"
"WFRTM_SUBPROCESS_DEFVIEW","{6987649B-D304-4908-A7E5-6DF3C4E1C3D9}"
"PEK103_DEF_DEFVIEW","{C671B556-D0A3-4E3B-B21E-8C6924212E47}"
"PEK103_LINES_DEFVIEW","{C34965C7-95A2-4788-A9D1-4183182AB4DD}"
"PEKSH_DATA_DEFVIEW","{4853C2A4-A460-49A3-927A-894DCAD9C84E}"
"PEKSH_START_DEFVIEW","{6E5DE4A5-2D87-4912-825F-FD0D837FCD26}"
"pekz_path_DEFVIEW","{77F2A50C-2FDA-4E47-9843-5E5F0227E2A2}"
"PEKZ_WLIST_DEFVIEW","{7E10CB4E-FD85-4379-A301-C48E6B9D0E10}"
"PEKZ_WLADDS_DEFVIEW","{8620DD47-47BC-434B-9108-6EE0E0C05497}"
"PEKZ_DOCS_DEFVIEW","{4442DF3D-6E66-43CC-9ECD-FF406F2D1D58}"
"PEKTRF_REGRTR_DEFVIEW","{B8CCAA5E-4E7C-4A9F-B385-48C5B87F7B16}"
"PEKTRF_ADDS_DEFVIEW","{531034C6-2AFE-402F-BDD9-6A32DFE87A04}"
"PEKTRF_DECR_DEFVIEW","{9714E9B5-EA86-4F3B-897B-F1EABD224617}"
"PEKTRF_REGALL_DEFVIEW","{77D585F1-B55C-43DC-9DC3-653CD9540DBD}"
"PEKL_TOLOAD_DEFVIEW","{7CE09ECC-B072-49A6-BBBA-B1D77A98D23A}"
"PEKD_DEPLIMITS_DEFVIEW","{86067548-C47F-4DFE-B442-37AA61903628}"
"PEKD_DEPDOG_DEFVIEW","{9A1BA891-857D-46FF-B4CC-5A0EF1B9E2BA}"
"PEKD_DOGAPPENDIX_DEFVIEW","{3C6629AD-3976-452C-9764-6A41CFA517AF}"
"PEKD_ADDS_DEFVIEW","{A13A7D13-B011-4BC5-A8C3-CD060860E762}"
"RISK_DEF_structtype","{458B0242-3F02-4DD4-8745-09B867F252BF}"
"RISK_DEF_DEFVIEW","{39A7C8DC-FC04-4D8C-AE73-659FA6D4BE20}"
"RISK_IMPACT_structtype","{D9011FDD-5A9D-42CC-B5E5-4A5F4D0B2850}"
"RISK_CONTROLS_structtype","{BA00A113-105B-4E2E-BD5C-841A496D2F53}"
"RISK_CONTROLS_PARENT","{B481B96A-7C26-402A-8E66-D56A4D125C4F}"
"RISK_IMPACT_DEFVIEW","{80808770-1145-451A-9B20-4D454B3A024F}"
"RISK_CONTROLS_DEFVIEW","{A7024261-2D00-4442-BA68-C4074BA141E0}"
"RISK_SRC_structtype","{96639329-C744-4093-A06C-CFB68F7E6AB9}"
"RISK_SRC_CNTRLS_structtype","{FDA8D32F-C789-4A85-A644-7DA0CACED94E}"
"RISK_SRC_CNTRLS_PARENT","{E4154414-9EC7-4B74-907A-62C3B4099B81}"
"RISK_SRC_DEFVIEW","{1302EC33-EBBA-4513-9E3A-18F433A1102A}"
"RISK_SRC_CNTRLS_DEFVIEW","{F5520DF9-5A86-49B2-8D77-6858A05F3402}"
"RISK_BUSINESS_PROCES_structtype","{546C0B90-E1A2-4EFC-A2C1-F0148BEAEB38}"
"RISK_BUSINESS_PROCES_DEFVIEW","{13FBA14C-63C4-461B-9690-93013D413C09}"
"RISC_Treatment_structtype","{6A98BDF3-2851-47C2-AC5A-30B468A4384B}"
"RISC_Treatment_DEFVIEW","{73F82A31-624F-41B6-ACF9-E7E21E1DDDE2}"
"RDIC_BSN_PROCESSES_structtype","{62FCC1DA-B2DF-4AEE-98DE-F1350F670ABC}"
"RDIC_BSN_PROCESSES_DEFVIEW","{24F2DC3D-856D-49E0-890B-C422053C3758}"
"BP_RISK_structtype","{3C4924E0-4CBD-4A7B-8201-64F2F908FC7A}"
"BP_RISK_DEFVIEW","{905DF591-25A3-4A89-9641-BA80CC82A531}"
"GroupUser_DEFVIEW","{B91BA8F1-F499-4740-A5F0-44C229093377}"
"ROLES_MAP_DEFVIEW","{660DAB1D-A4BD-4B62-A657-90FE036DE50A}"
"ROLES_USER_DEFVIEW","{BA7599DC-2159-438C-B859-38F82FDC7C4E}"
"ROLES_DOC_DEFVIEW","{3E24733E-8F39-4E4D-A175-78D39A9023B3}"
"ROLES_DOC_STATE_DEFVIEW","{3E17493A-3AC0-4CCB-9C21-C3C5C13E34EB}"
"RDIC_AREA_structtype","{6024E7A4-36B9-4598-BE14-DD8B44787695}"
"RDIC_IMPACT_structtype","{7B8E5FA2-2A61-4E23-B1D9-53048BCF9693}"
"RDIC_IMPACT_PARENT","{D37F2881-F4F5-4208-83DB-97BA6A149617}"
"RDIC_AREA_DEFVIEW","{BDC54B72-0D53-4588-980B-B388BF2DD0F5}"
"RDIC_IMPACT_DEFVIEW","{58408926-AE50-4666-BD19-2DA8DC88DC53}"
"RDIC_CONSEQUENCE_structtype","{7F3638D6-A56C-4DF3-90D4-A2D73C246192}"
"RDIC_CONSEQUENCE_DEFVIEW","{F63714F4-44ED-4868-8F6E-A7DECEBC6B9D}"
"RDIC_LIKEHOOD_structtype","{87AF8F97-327F-4838-A1C3-A07A3B479D09}"
"RDIC_LIKEHOOD_DEFVIEW","{48A4B0F2-AD94-446F-B03B-86C693BCC0FE}"
"RDIC_LEVEL_structtype","{306F7B90-34D8-4D17-BE93-B8A3E268572B}"
"RDIC_LEVEL_DEFVIEW","{2D085278-169D-4848-B4B7-9454A0120E40}"
"RDIC_CONTROLS_structtype","{4460453E-0B09-47B6-8D4B-29DC6AE43160}"
"RDIC_CONTROLS_DEFVIEW","{C7A5EEF5-2B5B-4421-8C65-D85F8867065F}"
"RDIC_TP_SRC_structtype","{8698034D-EBAA-4A6B-9D7E-E7D714ACBCFC}"
"RDIC_SRC_structtype","{B97624EA-692F-4F29-AE26-8EADAE97A36F}"
"RDIC_SRC_PARENT","{D0C907CF-B821-4B4A-B1F2-C42432648A93}"
"RDIC_TP_SRC_DEFVIEW","{025BF511-9494-4BEA-8851-6272B50DDB9A}"
"RDIC_SRC_DEFVIEW","{823301FD-0252-4516-BDFA-13C269CACAC9}"
"RDIC_Treatments_structtype","{C1794EFE-AF23-472F-8A8A-70234D5ED5B9}"
"RDIC_Treatments_DEFVIEW","{FC32977A-0658-42B6-BA71-1F5288BB79D4}"
"Shortcut_DEFVIEW","{EEC3F0DD-F516-46CD-8977-E591A9241DD7}"
"InfoStoreDef_DEFVIEW","{1262CE4C-B89A-4488-BE15-7FE17539A327}"
"RSK_BSN_PRCS_structtype","{0BB9FEBE-78CC-4F06-A688-AD6FC6A437E4}"
"RSK_BSN_PRCS_DEFVIEW","{59D4E9D3-13F0-4FC0-AE0F-1E15E8EB28FA}"
"RSK_PRECNDTNS_structtype","{0741E08A-4B64-42F2-9B08-2D9F1C7CCF75}"
"RSK_PRECNDTNS_DEFVIEW","{929353E7-1D19-464C-824F-1B3A20CE213F}"
"RSK_RISKS_structtype","{C408B0B8-D9FD-40B2-8A41-091B18FE0203}"
"RSK_RISKS_DEFVIEW","{D681FAEF-242C-4C50-8ECE-025C586E6836}"
"CTLG_RISK_LVL_structtype","{38F113E4-F529-460D-BC62-8B672446EB5F}"
"CTLG_RISK_LVL_DEFVIEW","{6D4799F0-8E33-4972-8FEA-DFFD82151543}"
"RSK_CONTROLS_structtype","{930F271C-EF47-418E-BA62-C247000BEDD7}"
"RSK_CONTROLS_DEFVIEW","{82C77C66-327B-41C9-A1C9-98B08CD4B405}"
"CTLG_RSK_LIKELIHOOD_structtype","{E3BD8F0C-3802-45E4-8916-C14308E6AE93}"
"CTLG_RSK_LIKELIHOOD_DEFVIEW","{A50C492C-3224-4862-B080-D308A393D69E}"
"CTLG_DEPARTMNTS_structtype","{F80FAF97-74A6-4AE2-8160-FE30411A5856}"
"CTLG_DEPARTMNTS_DEFVIEW","{C6B89F17-D97B-4AEB-A487-0F8D25DEDA77}"
"CTLG_TREATMENTS_structtype","{3CDA2AC7-9E60-4508-81DB-637F561C70BA}"
"CTLG_TREATMENTS_DEFVIEW","{FCFFF99C-9247-449D-8DAA-EFEE40A96556}"
"CTLG_CONSEQUENCES_structtype","{3358FADF-E5EC-4F53-B380-8365EB48B7FF}"
"CTLG_CONSEQUENCES_DEFVIEW","{3575E8EF-184F-44E7-BEE3-759EC588DF28}"
"RSK_IMPACTS_structtype","{F3819D16-83CA-4234-95C2-5E33BDCD6033}"
"RSK_IMPACTS_DEFVIEW","{5C754911-29A3-42AE-B2FA-7E4427E4ADD4}"
"EPFilterLink_DEFVIEW","{9C9C8CEF-FD6F-4830-A997-B2B5352890DD}"
"ARMJRNLADD_DEFVIEW","{3294E7A8-7618-46AA-88B9-E96FEB02ADE3}"
"ARMJRNLREP_DEFVIEW","{CDF3798D-0B38-45F0-856E-F09675BD68F5}"
"ARMJRNLRUN_DEFVIEW","{AD1A40EC-1F35-4919-828E-C7A2B7EA266C}"
"PEKZ_ACLCT_structtype","{F2784301-B3AB-40CA-9CBD-4F57A613093B}"
"PEKZ_ADLVR_structtype","{35F71A73-66F8-4103-ACED-6AFDA3363B15}"
"PEKNAL_ROWS_structtype","{75890A19-A1F4-46EE-89B1-ED92383D7E90}"
"PEKTRF_AUTO_structtype","{A6CDF820-CFBB-4015-A413-EE1F50F3FBF7}"
"PEKD_AUTO_structtype","{FE72D382-C750-493F-B538-454C17AE2146}"
"PEKD_AUTO_DEFVIEW","{A8C7C56D-5E05-487C-B405-68EA4EBE0464}"
"PEKZR_DATA_structtype","{C582B53E-2ABE-43C0-A515-4601CE0B0960}"
"PEKZR_DATA_DEFVIEW","{AA60978E-F5E3-4603-ACDD-F7D74567DDC8}"
"VRCATClients_DEFVIEW","{1810B919-42F7-40FB-8302-5A544C35B53F}"
"ENTDIC_RWDIV_DEFVIEW","{43B69C7A-12A2-48D0-A57C-7AC8B18B5034}"
"ENTDIC_CURCOURCE_DEFVIEW","{D87DE70E-ABB8-4AE5-99B3-AF060B715063}"
"PEKRKO_DEF_structtype","{2DF6A59B-B895-4734-8552-8AED5D63A870}"
"PEKRKO_DEF_DEFVIEW","{B5F96A25-5073-4C6D-8E4B-A59EE88D157B}"
"PEKRKO_ROWS_structtype","{00BEBE63-F0AA-456A-84E5-305A1247ACC4}"
"PEKRKO_ROWS_DEFVIEW","{C3474B53-0021-4DD5-A62B-8A248AA6AC1B}"
"VRCSeeAlso_DEFVIEW","{2E28AAD6-26F0-4A32-9831-3CDFA0D2EF76}"
"VRCAccounts_DEFVIEW","{50990BA4-1BA6-491A-8CD8-40088421D0BE}"
"VRCPayIn_DEFVIEW","{1A6B3C82-4322-44DF-9EFB-B786F7DC2228}"
"VRCOwnership_DEFVIEW","{27654A0C-7F62-4A01-83E8-5C4E31F17032}"
"VRCGlossary_DEFVIEW","{16D15EB8-87EA-4002-840C-3462B9CBBA01}"
"VRCProgress_DEFVIEW","{9B5BC349-9A0A-486C-81D3-675BE02B1CA8}"
"VRCLifeSupport_DEFVIEW","{708B897A-F8EA-45F5-9D35-13EFC38D33FD}"
"VRCTorg_DEFVIEW","{259116A2-A6B6-44DA-9680-660D4BA4D068}"
"VRCZayavki_DEFVIEW","{D5851778-CE7A-4283-A2AA-7B452B4E7E83}"
"VRCAutomatizations_DEFVIEW","{C8F017B5-64D8-4C71-9713-7DDD627690EE}"
"VRCReport_DEFVIEW","{E8812750-6F55-4EAC-8A8B-7591ADB2EF59}"
"VRCAditional_DEFVIEW","{13EE482A-B5B9-4AE0-9AE7-AEFA4FCEE730}"
"VRCPayOut_DEFVIEW","{11795312-C3A0-4C7E-B87F-6EA787B52EA0}"
"VCContract_DEFVIEW","{D96FAA45-A840-4AF6-96D0-D24D537FED15}"
"dir_flowtype_DEFVIEW","{CAC4F57C-042E-4B73-AA24-697361E5B33B}"
"pekmsg_path_structtype","{5C699CE3-CFBA-40CD-A703-60DB78436FFC}"
"pekmsg_path_DEFVIEW","{36B3E4B5-5DB5-4355-B7A5-C6384A734606}"
"VRCPSeeAlso_DEFVIEW","{4ADF8386-64CF-46E7-9B3F-834FDB236358}"
"VRCPSpecial_DEFVIEW","{4FDA2A5F-EB4C-4B22-A549-1E9200409559}"
"VRCPPresents_DEFVIEW","{C57129B7-BE2B-42ED-91B4-1C5A60449A3B}"
"VRCPReports_DEFVIEW","{21E1722C-E465-4741-9981-9D72E17C959E}"
"PRC1_DEF_structtype","{E30DE879-3F91-44F4-B720-7CE5A20C46E9}"
"PRC1_DEF_DEFVIEW","{EB224EFB-394F-442D-984C-DFEA3ED218CE}"
"PRC1_LINES_structtype","{4AF30D42-E0FB-4E75-AB2A-2AE64D748004}"
"PRC1_LINES_DEFVIEW","{D9F1F67A-727D-4A7B-BC09-DCE1956D4D5B}"
"DIC1_ST_structtype","{FE5C293E-7D93-426E-9FC7-F78F14296722}"
"DIC1_ST_DEFVIEW","{79CB286C-60E7-4944-ACD5-A45AE4683642}"
"DIC_SRV_structtype","{1C13C7C6-3E08-402C-A912-5F80403A831E}"
"DIC_SRV_DEFVIEW","{770F1C3B-8CB5-47AA-BC87-3700E24E69DB}"
"KPD_SRVTYPE_structtype","{E0312738-C5B2-45FD-9B5F-35A2874D126E}"
"KPD_SRVTYPE_DEFVIEW","{54F93014-A325-41DB-A61B-FBD1C0DA862F}"
"KPD_SRV_structtype","{E7FF48B2-F382-4F76-8D2C-4B0BBCC486AC}"
"KPD_SRV_DEFVIEW","{FCF26383-40C5-489E-8279-A29299AD2A5E}"
"KPD_CLS_structtype","{496CB36F-71A5-40E7-AB7E-6EA9A54FFB2A}"
"KPD_CLS_DEFVIEW","{2E84F513-8E63-4859-A65B-004E51E086CB}"
"KPD_CT_structtype","{767E5AE3-3897-4C30-9E6A-A911178076F4}"
"KPD_CT_DEFVIEW","{6F13EFAB-EF29-4A1A-85E8-9A2ECD7F56B5}"
"KPS_DEF_structtype","{DDE6C8FA-A28A-4174-A709-DC6B8B065BF6}"
"KPS_DEF_DEFVIEW","{FB80BA9D-0EF0-4A91-807F-EC0A8AC5AFF0}"
"KPS_LINE_structtype","{DA1040C7-895A-4D73-B67C-5B5D0EEB02FA}"
"KPS_LINE_DEFVIEW","{8EE00002-A036-4F88-BFF7-1741EA43BFC2}"
"KPS_PACK_structtype","{A9CC0903-555A-4C87-A67D-ED81AA0A05D3}"
"KPS_PACK_DEFVIEW","{3473BB2A-E1AB-4692-9296-556B271B5D49}"
"KPS_REF_structtype","{85B72D94-4032-4DEA-BAD0-735F2B30C618}"
"KPS_REF_DEFVIEW","{7A7F50AE-829B-41EB-9914-0410AA099D5B}"
"KPDG_DEF_structtype","{02709823-DEC9-4381-892C-D4A5231CED7E}"
"KPDG_DEF_DEFVIEW","{EA1B8503-1C6C-43A0-96ED-14C8364FF032}"
"KPDG_LINE_structtype","{9068CE41-A86E-4478-A420-6BD31E730BFB}"
"KPDG_LINE_DEFVIEW","{EFAAD068-6073-4C9C-9BA1-05322F429D07}"
"KPC_DEF_structtype","{7CD2F872-93CC-4E50-B51C-D4DC9B50BE39}"
"KPC_DEF_DEFVIEW","{C0112EA7-3F87-44B6-A976-7E6FDCBBC239}"
"KPC_PERS_structtype","{9B3AB024-4D31-4761-B4FE-D97AEE713387}"
"KPC_CLS_structtype","{794AAADF-AD5A-4AB1-8C80-A7CB17B15C64}"
"KPC_CLS_PARENT","{1EEA74FA-FDA9-4A89-AFDB-E4F28681062E}"
"KPC_PERS_DEFVIEW","{53202AE9-1BAD-4215-A3F0-6EFB59CC9245}"
"KPC_CLS_DEFVIEW","{9ABC4727-1FB1-4D33-A7D7-C99D2D8210C9}"
"KPOPR_DEF_structtype","{3501CC13-B87C-43F0-9B0D-31B6227EBF1D}"
"KPOPR_DEF_DEFVIEW","{D4072D74-5263-4CEA-B7E8-40E7C63FFAB5}"
"KP_DEF_structtype","{F6F8BDC9-82C0-43CC-850E-280EED72B61B}"
"KP_DEF_DEFVIEW","{DE6461C2-84AB-42B3-AD7A-98DF28F8181A}"
"KP_LINE_structtype","{7AB81F13-99A2-4CDF-AAD5-321FE6BF27DE}"
"KP_LINE_DEFVIEW","{880823F5-077B-4940-980F-41403F727294}"
"KPOCS_DEF_structtype","{1F3BDA43-D6E4-4A47-8F77-F0141CFC7CDA}"
"KPOCS_DEF_DEFVIEW","{5DDC8163-42F8-4A12-9AF6-EE1652D8A311}"
"KPOCS_LINE_structtype","{CBCF2530-BF47-4318-96B5-67657A9771F0}"
"KPOCS_LINE_DEFVIEW","{2E1F835B-90B9-47A9-A2A4-86E9C7A1A1FD}"
"KPR_DEF_structtype","{31F6F9C0-801B-42FD-AD3E-FA57F72FC1AB}"
"KPR_DEF_DEFVIEW","{8BF42C2E-8626-44A6-A14D-C4D0E57BA2A7}"
"KPOP_DEF_structtype","{A81507B1-24B7-4F59-99AC-33FCD13C26D7}"
"KPOP_DEF_DEFVIEW","{04A52179-69C4-4B0E-9B9D-E804B7D9DA79}"
"KPPR_DEF_structtype","{7DB3F361-2174-4C93-BB5E-E90EAED1B2AF}"
"KPPR_DEF_DEFVIEW","{EF4EE716-807A-425B-80CC-CB88A6D5E443}"
"KPPR_LINE_structtype","{CF43CF67-D7E7-4F3F-AA28-CF204F9340A3}"
"KPPR_LINE_DEFVIEW","{CBEAB8F0-3A2A-4AB8-A7A8-D7BBE0C94988}"
"KPP_DEF_structtype","{A6FA457C-3B28-480C-BBEF-530B147EA5C5}"
"KPP_DEF_DEFVIEW","{EAF4F0C7-CC76-495C-A5FA-693E004D3FAA}"
"KDD_LINE_structtype","{1039AE0A-A3AC-4845-B35F-0169AEA1E447}"
"KDD_LINE_DEFVIEW","{8B0E733B-4981-408B-A2AA-9D5EBA48FC98}"
"KPPL_DEF_structtype","{AB25FC80-2810-4961-AD42-8E80F539AC54}"
"KPPL_DEF_DEFVIEW","{2D376C1B-06C1-463D-8882-9A682CE5EF8C}"
"KPPL_LINES_structtype","{1724F115-7910-427D-B910-9E142C62B947}"
"KPPL_LINES_DEFVIEW","{7634924F-AA23-4418-BF64-9BEA401810D3}"
"KPAC_DEF_structtype","{37DD32D2-894A-4549-B370-5EF8662BA2A0}"
"KPAC_DEF_DEFVIEW","{F793743B-11C1-45ED-8F47-E5AE5E9D7B80}"
"KPAC_LINE_structtype","{6209D2A9-8726-4287-963C-5A6A8AA59A40}"
"KPAC_LINE_DEFVIEW","{6C4247F5-3EFF-4FC9-9E30-C5805B41F396}"
"ClRepCosts_structtype","{475836B7-89EF-4190-ACAF-C3EE87811E31}"
"ClRepCosts_DEFVIEW","{B09117AD-FDC4-4038-830A-9C2D5218D7AB}"
"ClRepMeeting_structtype","{02E25CE7-1FF3-44D3-BCBB-07CD98739A82}"
"ClRepMeeters_structtype","{0939858A-45C1-446E-82C6-08385329B481}"
"ClRepMeeters_PARENT","{1C89DEC8-06A8-4BF0-A3E0-BB2A82112041}"
"ClRepMeeting_DEFVIEW","{A82D6BB1-3B1A-4473-9739-06B499CAC155}"
"ClRepMeeters_DEFVIEW","{D336304D-E87A-4139-9F84-03D75A27A0E5}"
"ClRepDesc_structtype","{1C04CC88-572A-4945-BF3F-9152203A7EF1}"
"ClRepDesc_DEFVIEW","{3424D181-4DFD-4E1F-B8DB-A788A74A9711}"
"CLContrCommon_structtype","{A74FF0DB-9800-47BD-9D27-E925BFBE6CEF}"
"CLContrCommon_DEFVIEW","{53858161-9D67-4D62-982B-A681C254131C}"
"CLContrReport_structtype","{81D9E6FB-A837-4B49-801D-DD9A360EE724}"
"CLContrReport_DEFVIEW","{BA842C80-BCF4-48C3-94FB-59FA089C6D1A}"
"CLContrPayment_structtype","{D17FE470-E91E-493C-AB71-B3F3889F0AA4}"
"CLContrPayment_DEFVIEW","{98245CD1-110F-4B51-97EF-2643135FC5E6}"
"CLContrExtra_structtype","{E64CABE3-99C4-48BC-AF2A-AE753D4D844B}"
"CLContrExtra_DEFVIEW","{E8FAEDE4-1E27-47DF-B28D-4CFBEE88C47D}"
"CLContrSeeAlso_structtype","{F4784D1F-2E5E-465A-8658-12968CC60E19}"
"CLContrSeeAlso_DEFVIEW","{61F45E08-FEBA-44C6-A9FD-511621727A22}"
"CLContrVer_structtype","{C07AD8B0-3384-4222-B70F-7CAEE809CFEF}"
"CLContrVer_DEFVIEW","{A7C8A2E3-9E5B-4D1C-B6B7-E197DF3D9A2C}"
"CLContrSpesial_structtype","{79E9B05B-F99E-478C-88DB-9ACD4B3C6C95}"
"CLContrSpesial_DEFVIEW","{14FB8FE8-6587-4B17-BB40-69EF15481AED}"
"ExtenderInterface_structtype","{E0200E52-1CE8-4740-AFB9-2BBB5A71E603}"
"ExtenderInterface_PARENT","{0E66368B-097A-4C08-B129-A1895AF42EF1}"
"STDJournlaExtInfo_structtype","{8D7A4329-44E3-4A09-AC29-0337904C4AAF}"
"STDJournalExtParam_structtype","{1C330DF2-7531-480E-B81F-40E2821279D6}"
"CLOfferVer_structtype","{1145C54A-A5EF-4DA8-8FE3-D064AAB8ED11}"
"CLOfferCommon_structtype","{213263A2-8FCF-4281-84AC-ECCAD406FD43}"
"CLOfferSeeAlso_structtype","{B396FDD3-ECE9-4333-ADBA-1EE650D89427}"
"CLCatalogue_structtype","{FA3704E1-2188-4069-8284-2066953A3D3C}"
"ClContrClients_structtype","{420FECAF-D01A-4C85-A5FB-FA9F5CCAF563}"
"ClContrClients_PARENT","{8C8564DC-D688-4201-9E2E-C3FC26D3B6A4}"
"ClContrClients_DEFVIEW","{04504456-FD88-4C48-85AF-C528F6CBD3E3}"
"HAdistrict_structtype","{D1F06619-51E3-4A2E-8799-875C914C8EB5}"
"HAdistrict_DEFVIEW","{A5957A06-C3FA-41B9-9B91-5FC7AA5F8D23}"
"HAstreet_structtype","{304FA200-458B-45A7-8F09-AF2CF2EB3E0B}"
"HAstreet_DEFVIEW","{D91E57D0-ED10-4A9B-AD79-3C44548DBFF0}"
"HAcity_structtype","{DF7C51DF-8DE9-418C-B106-C1A342A6B0C7}"
"HAcity_DEFVIEW","{3182B0DB-06C8-4EE7-ADAE-6B10BBB0FFB7}"
